CO_CODE	DIST_CODE	SCH_CODE	TOTAL
03	3600	050	16.0
03	3600	060	26.3
03	3600	070	23.3
03	3600	080	23.6
03	3600	090	14.3
03	3700	050	22.2
03	3710	050	19.7
03	3710	060	17.3
03	3730	050	18.9
03	3730	060	18.8
03	3740	020	20.6
03	3760	040	19.5
03	3760	050	24.5
03	3760	060	20.6
03	3760	080	23.2
03	3850	030	21.6
03	3850	060	20.8
03	3870	050	20.8
03	3910	050	15.2
03	3910	070	21.2
03	3910	080	20.2
03	3930	050	24.7
03	3930	060	20.1
03	3930	065	21.4
03	3930	080	20.1
03	3930	090	17.3
03	3930	100	17.3
03	3930	110	20.1
03	3930	130	19.7
03	3940	050	16.4
03	3940	060	15.4
03	3940	070	16.5
03	3960	040	20.5
03	3960	050	22.4
03	4300	030	21.4
03	4300	050	20.9
03	4310	050	21.9
03	4310	055	23.1
03	4310	060	22.8
03	4310	070	17.8
03	4310	080	21.2
03	4370	050	15.9
03	4370	065	20.0
03	4370	090	10.5
03	4370	100	13.4
03	4380	050	17.2
03	4380	060	17.1
03	4380	070	19.2
03	4380	080	21.5
03	4390	050	20.2
03	4390	060	22.3
03	4390	070	21.4
03	4390	085	20.0
03	4390	090	17.1
03	4390	100	18.0
03	4390	110	19.0
03	4390	120	17.9
03	4390	130	19.4
03	4405	050	24.3
03	4405	060	21.9
03	4410	030	18.9
03	4410	050	21.6
03	4430	050	21.5
03	4430	060	18.0
03	4430	070	18.9
03	4470	050	17.6
03	4600	050	17.0
03	4600	070	20.9
03	4600	080	20.2
03	4600	100	19.7
03	4600	110	19.7
03	4610	050	18.2
03	4610	080	15.7
03	4610	085	17.5
03	4610	090	21.8
03	4610	100	5.0
03	4620	050	14.3
03	4870	050	19.8
03	5150	050	18.8
03	5150	060	20.7
03	5150	070	25.5
03	5150	080	14.7
03	5150	110	19.9
03	5150	130	20.6
03	5150	150	20.2
03	5160	050	17.7
03	5160	070	20.3
03	5160	080	20.8
03	5160	090	20.2
03	5160	095	23.0
03	5160	100	20.4
03	5330	050	17.1
03	5330	060	21.6
03	5330	070	19.2
03	5410	030	20.4
03	5410	040	18.4
03	5410	050	19.0
03	5410	070	23.6
03	5430	050	23.9
03	5430	055	22.4
03	5430	060	22.6
03	5755	050	19.5
03	5755	060	21.2
03	5755	062	18.0
03	5755	065	18.6
03	5755	070	20.7
03	5755	080	20.0
03	5830	050	21.9
03	5830	060	26.1
03	5830	070	29.0
03	5880	030	18.1
03	5880	050	18.7
03	5920	010	20.2
03	5920	020	21.0
03	5920	025	23.1
03	5920	030	21.7
03	5920	050	15.3
05	0200	050	14.9
05	0380	025	16.7
05	0475	050	17.3
05	0475	055	17.2
05	0475	060	20.9
05	0475	090	15.6
05	0475	100	18.3
05	0600	020	18.3
05	0600	040	16.6
05	0600	050	15.8
05	0600	080	15.8
05	0600	085	20.9
05	0605	010	7.0
05	0605	030	7.0
05	0605	055	2.4
05	0620	010	18.2
05	0620	030	19.4
05	0620	037	20.6
05	0620	051	19.0
05	0830	025	20.3
05	0840	030	18.3
05	0840	053	22.0
05	0840	055	15.9
05	0840	060	24.3
05	1030	030	20.9
05	1030	060	21.7
05	1060	005	21.4
05	1060	007	17.0
05	1060	015	22.0
05	1060	050	25.3
05	1250	060	19.6
05	1280	050	16.6
05	1280	070	21.4
05	1420	030	18.5
05	1420	040	21.9
05	1420	050	17.8
05	1420	055	15.3
05	1420	057	18.1
05	1420	058	19.0
05	1420	060	20.6
05	1420	065	14.1
05	1420	070	15.4
05	1520	050	16.7
05	1520	055	20.5
05	1520	070	20.0
05	1910	050	21.9
05	2610	040	26.5
05	2610	050	26.2
05	2610	060	24.7
05	2610	070	23.9
05	2850	010	22.4
05	2850	020	25.7
05	2850	050	14.2
05	2850	060	26.1
05	2960	030	19.9
05	2960	040	21.7
05	3010	030	20.6
05	3010	080	20.9
05	3010	090	22.5
05	3010	100	24.7
05	3070	040	20.0
05	3070	050	14.3
05	3080	030	18.7
05	3080	040	22.2
05	3080	045	21.3
05	3080	050	18.7
05	3080	055	19.5
05	3080	060	21.3
05	3080	070	21.1
05	3360	040	17.8
05	3360	060	20.5
05	3360	100	16.3
05	3360	110	22.8
05	3360	115	22.7
05	3360	120	20.8
05	3430	040	17.1
05	3430	050	17.7
05	3430	060	19.1
05	3440	010	16.7
05	3440	045	16.9
05	3440	047	20.4
05	3440	050	18.5
05	3440	055	16.3
05	3440	060	20.4
05	3440	065	17.3
05	3440	075	16.1
05	3540	050	17.4
05	3650	020	14.2
05	3650	030	16.5
05	3650	036	16.2
05	3650	040	16.0
05	3690	050	20.8
05	3690	060	20.0
05	3920	050	11.8
05	3920	060	17.7
05	3920	070	
05	4050	050	17.9
05	4050	055	18.5
05	4050	060	22.1
05	4050	085	16.3
05	4050	090	17.5
05	4050	095	14.8
05	4050	110	18.8
05	4050	125	17.4
05	4050	130	19.1
05	4050	135	18.9
05	4050	140	18.3
05	4320	050	22.4
05	4450	050	18.0
05	4450	060	21.5
05	4450	070	18.1
05	4460	050	17.7
05	4740	050	19.0
05	4740	055	22.1
05	4930	050	19.1
05	4930	060	19.5
05	4930	070	22.9
05	5010	050	19.2
05	5130	040	23.1
05	5130	060	18.8
05	5490	050	6.0
05	5720	020	17.6
05	5720	050	19.8
05	5805	040	19.8
05	5805	053	12.7
05	5805	057	16.2
05	5805	064	15.3
05	5805	065	15.1
05	5805	080	12.8
05	5805	090	13.0
05	5805	120	15.3
05	5890	030	15.3
07	0150	010	14.7
07	0150	040	18.7
07	0150	050	19.6
07	0190	010	19.1
07	0190	030	19.7
07	0260	015	20.1
07	0260	020	20.3
07	0260	030	21.3
07	0330	020	21.8
07	0340	030	15.7
07	0340	050	9.8
07	0390	020	22.2
07	0390	030	20.5
07	0390	050	20.0
07	0580	010	18.3
07	0680	025	12.6
07	0680	029	17.1
07	0680	030	15.9
07	0680	040	16.4
07	0680	045	17.3
07	0680	070	16.7
07	0680	080	13.0
07	0680	100	17.0
07	0680	145	16.9
07	0680	165	15.2
07	0680	170	16.0
07	0680	175	16.3
07	0680	180	16.9
07	0680	190	17.0
07	0680	205	13.8
07	0680	210	17.8
07	0680	215	15.4
07	0680	230	17.0
07	0680	240	18.9
07	0680	245	14.9
07	0680	250	16.2
07	0680	260	15.0
07	0680	300	17.9
07	0680	305	13.4
07	0680	310	15.5
07	0680	320	15.1
07	0680	330	15.3
07	0680	340	12.0
07	0680	350	46.5
07	0680	360	17.6
07	0800	030	21.8
07	0800	040	23.8
07	0800	058	18.7
07	0800	062	
07	0800	067	25.2
07	0800	068	21.0
07	0800	069	20.1
07	0800	073	24.8
07	0800	074	28.1
07	0800	075	20.1
07	0800	083	22.1
07	0800	085	19.0
07	0800	100	17.8
07	0800	105	19.4
07	0800	110	18.7
07	0800	113	20.8
07	0800	115	18.5
07	0800	130	20.9
07	0880	010	16.5
07	0940	030	20.5
07	0940	040	17.4
07	0940	050	21.0
07	0940	060	18.6
07	0940	070	19.8
07	0940	080	20.4
07	0940	090	18.9
07	1255	050	23.1
07	1255	060	22.3
07	1720	020	14.8
07	1770	050	13.1
07	1770	100	18.4
07	1770	160	16.7
07	1780	020	20.1
07	1780	035	22.1
07	1780	040	24.4
07	1780	050	19.2
07	1780	055	26.0
07	1780	060	21.4
07	1780	070	21.7
07	1780	085	18.9
07	1780	090	18.8
07	1780	100	29.6
07	1780	180	18.6
07	1880	050	17.3
07	1880	060	21.8
07	1880	080	21.9
07	1880	090	19.0
07	1890	050	11.4
07	1890	060	23.0
07	1890	070	17.7
07	1890	080	20.8
07	1890	090	20.7
07	1890	100	22.3
07	1890	110	18.6
07	1900	050	19.1
07	1900	060	19.6
07	1900	070	23.0
07	1900	080	20.2
07	1900	090	19.7
07	2540	050	18.4
07	2560	060	17.9
07	2670	005	20.7
07	2670	040	16.3
07	2670	050	20.1
07	2670	090	16.6
07	2890	050	18.3
07	3110	060	16.1
07	3420	020	23.6
07	3420	030	19.8
07	3770	050	16.8
07	4060	050	17.1
07	4060	055	14.8
07	4060	090	21.2
07	4060	100	21.2
07	4060	104	18.9
07	4060	120	19.9
07	4060	130	19.6
07	4060	140	14.8
07	4060	160	22.3
07	4060	175	22.3
07	4060	180	19.3
07	4110	010	16.0
07	4110	060	16.5
07	4110	070	16.6
07	4110	100	15.8
07	4590	020	20.4
07	4590	030	21.4
07	4590	040	19.8
07	4790	020	19.3
07	5035	050	17.8
07	5080	045	20.1
07	5080	060	20.7
07	5400	020	21.1
07	5400	055	17.7
07	5400	090	17.4
07	5400	095	17.0
07	5400	100	23.3
07	5560	040	18.0
07	5560	060	21.6
07	5560	100	19.8
07	5820	005	2.8
07	5820	010	20.6
07	5820	020	16.1
07	5820	030	16.9
07	5820	040	24.8
07	5820	050	16.7
07	5820	060	13.9
07	5820	070	19.8
07	5820	080	18.6
07	5900	050	17.5
09	0170	010	9.4
09	0710	050	14.0
09	0715	020	7.7
09	0715	095	6.2
09	1080	040	17.5
09	1080	050	17.8
09	2820	050	17.3
09	2820	060	16.5
09	2840	050	13.2
09	2840	060	19.8
09	2840	070	20.0
09	2840	080	14.3
09	3130	050	16.7
09	3130	080	17.5
09	3130	085	21.7
09	3130	091	17.7
09	3680	060	16.3
09	3780	050	19.7
09	3780	060	16.6
09	3780	070	17.0
09	4700	050	1.3
09	5060	050	8.2
09	5340	030	19.2
09	5340	050	22.1
09	5340	055	18.0
09	5610	050	4.9
09	5790	050	17.9
09	5790	060	20.3
09	5790	070	17.8
09	5800	030	16.6
09	5840	050	17.3
11	0540	020	11.9
11	0540	030	18.8
11	0540	050	17.5
11	0540	055	17.1
11	0540	060	19.5
11	0540	100	15.9
11	0540	130	17.7
11	0540	150	27.3
11	0950	025	20.1
11	0950	050	16.3
11	0997	030	19.2
11	1020	040	19.0
11	1120	045	13.8
11	1460	070	17.9
11	1820	060	6.9
11	2270	060	19.3
11	2570	030	16.3
11	3050	065	19.0
11	3230	050	22.3
11	3230	060	16.8
11	3230	065	19.4
11	3230	068	14.9
11	3230	075	17.8
11	3230	077	20.2
11	3230	080	20.8
11	3230	085	19.9
11	3230	090	21.1
11	3230	100	19.1
11	5070	050	15.1
11	5300	050	16.2
11	5300	060	18.7
11	5300	070	18.6
11	5390	050	20.7
11	5390	055	14.5
11	5390	060	15.3
11	5390	065	17.0
11	5390	075	19.7
11	5390	090	11.1
